fromNode	toNode	weight	direction	fromAltName	toAltName
Ssc5d	Ptp4a3	0.11935767845762	undirected	Ssc5d	Ptp4a3
Ssc5d	Sox10	0.150698119109446	undirected	Ssc5d	Sox10
Ssc5d	Galnt6	0.179265937209587	undirected	Ssc5d	Galnt6
Ssc5d	Mog	0.134751699991511	undirected	Ssc5d	Mog
Ssc5d	Chst3	0.11246368310155	undirected	Ssc5d	Chst3
Ssc5d	Enpp4	0.120603238016431	undirected	Ssc5d	Enpp4
Ssc5d	Fez2	0.100114485080638	undirected	Ssc5d	Fez2
Ssc5d	Kctd7	0.113395384889721	undirected	Ssc5d	Kctd7
Ssc5d	Tsc22d4	0.118174489352406	undirected	Ssc5d	Tsc22d4
Ssc5d	Gna12	0.134113339399521	undirected	Ssc5d	Gna12
Ssc5d	Plp1	0.169366664167525	undirected	Ssc5d	Plp1
Ssc5d	Gjb1	0.125883873701707	undirected	Ssc5d	Gjb1
Ssc5d	Foxo4	0.103852853488186	undirected	Ssc5d	Foxo4
Ssc5d	CXHXorf38	0.109263699713241	undirected	Ssc5d	CXHXorf38
Ssc5d	Mid1ip1	0.160166268031629	undirected	Ssc5d	Mid1ip1
LOC102915140	LOC102905957	0.114483719094206	undirected	LOC102915140	LOC102905957
LOC102915140	Irgc	0.149525335396182	undirected	LOC102915140	Irgc
LOC102915140	LOC143274310	0.151157958866804	undirected	LOC102915140	LOC143274310
LOC102915140	LOC143266892	0.155094961272065	undirected	LOC102915140	LOC143266892
LOC102915140	Mrpl11	0.112070240416712	undirected	LOC102915140	Mrpl11
LOC102915140	Ermn	0.109566032565607	undirected	LOC102915140	Ermn
LOC102915140	Gatm	0.112900966647857	undirected	LOC102915140	Gatm
LOC102915140	LOC102910795	0.134711247035039	undirected	LOC102915140	LOC102910795
LOC102915140	Mal	0.103622427816106	undirected	LOC102915140	Mal
LOC102915140	LOC121828837	0.128748184400595	undirected	LOC102915140	LOC121828837
LOC102915140	Slc4a11	0.105772983610918	undirected	LOC102915140	Slc4a11
LOC102915140	LOC121830240	0.102122845474533	undirected	LOC102915140	LOC121830240
LOC102915140	Stxbp3	0.105960900552928	undirected	LOC102915140	Stxbp3
LOC102915140	Mcam	0.103527328458895	undirected	LOC102915140	Mcam
LOC102915140	Septin4	0.105060516780026	undirected	LOC102915140	Septin4
LOC102915140	Cyyr1	0.10641503302381	undirected	LOC102915140	Cyyr1
LOC102915140	LOC121824055	0.129819864694678	undirected	LOC102915140	LOC121824055
Znf274	Mag	0.136068111648703	undirected	Znf274	Mag
Znf274	Ppp1r14a	0.111680124048506	undirected	Znf274	Ppp1r14a
Znf274	Sirt2	0.108355253237128	undirected	Znf274	Sirt2
Znf274	Pcsk6	0.11135769819953	undirected	Znf274	Pcsk6
Znf274	Pde8a	0.1291771769394	undirected	Znf274	Pde8a
Znf274	Inppl1	0.111877754089559	undirected	Znf274	Inppl1
Znf274	Rhog	0.124599933706975	undirected	Znf274	Rhog
Znf274	Nkx6-2	0.124604657667958	undirected	Znf274	Nkx6-2
Znf274	Mrpl11	0.123745328931852	undirected	Znf274	Mrpl11
Znf274	Myrf	0.110350782956308	undirected	Znf274	Myrf
Znf274	Ostf1	0.10834438399977	undirected	Znf274	Ostf1
Znf274	Opalin	0.125438091739943	undirected	Znf274	Opalin
Znf274	LOC102915706	0.108811247394103	undirected	Znf274	LOC102915706
Znf274	Slc44a1	0.122354091370669	undirected	Znf274	Slc44a1
Znf274	Efcab14	0.119603897845063	undirected	Znf274	Efcab14
Znf274	Tmem125	0.128827860880921	undirected	Znf274	Tmem125
Znf274	Clic4	0.108323004302258	undirected	Znf274	Clic4
Znf274	Vamp3	0.108121060678569	undirected	Znf274	Vamp3
Znf274	Gpr37	0.170950609116501	undirected	Znf274	Gpr37
Znf274	Creb5	0.101619969315226	undirected	Znf274	Creb5
Znf274	Ninj2	0.103839663784223	undirected	Znf274	Ninj2
Znf274	Niban2	0.115270554494137	undirected	Znf274	Niban2
Znf274	Ermn	0.152568205906874	undirected	Znf274	Ermn
Znf274	Wipf1	0.106036716874932	undirected	Znf274	Wipf1
Znf274	Prr5l	0.105752712542969	undirected	Znf274	Prr5l
Znf274	Sord	0.108620687241314	undirected	Znf274	Sord
Znf274	Gatm	0.145469717784227	undirected	Znf274	Gatm
Znf274	LOC102910795	0.115674746960592	undirected	Znf274	LOC102910795
Znf274	Mal	0.147728483788432	undirected	Znf274	Mal
Znf274	LOC121828837	0.101531080346151	undirected	Znf274	LOC121828837
Znf274	Slc2a10	0.100736608059571	undirected	Znf274	Slc2a10
Znf274	Pllp	0.130730125904968	undirected	Znf274	Pllp
Znf274	Fa2h	0.123597843820316	undirected	Znf274	Fa2h
Znf274	Zscan12	0.103073466589834	undirected	Znf274	Zscan12
Znf274	Tdp2	0.117079360162508	undirected	Znf274	Tdp2
Znf274	LOC107401777	0.110629195199986	undirected	Znf274	LOC107401777
Znf274	Bche	0.108632388016719	undirected	Znf274	Bche
Znf274	Ca14	0.105656876129715	undirected	Znf274	Ca14
Znf274	Stxbp3	0.172295753613849	undirected	Znf274	Stxbp3
Znf274	S1pr5	0.139254449359919	undirected	Znf274	S1pr5
Znf274	Jam3	0.131921412667494	undirected	Znf274	Jam3
Znf274	Mcam	0.146756799629039	undirected	Znf274	Mcam
Znf274	Phldb1	0.110617525915541	undirected	Znf274	Phldb1
Znf274	Snx33	0.101146180862721	undirected	Znf274	Snx33
Znf274	Nipal4	0.104050082186995	undirected	Znf274	Nipal4
Znf274	Gjc2	0.125962268293716	undirected	Znf274	Gjc2
Znf274	Myo1d	0.129708271970318	undirected	Znf274	Myo1d
Znf274	Tmem98	0.109105338734256	undirected	Znf274	Tmem98
Znf274	Septin4	0.161179531444198	undirected	Znf274	Septin4
Znf274	Cnp	0.154531889063958	undirected	Znf274	Cnp
Znf274	Cmtm5	0.110774761997459	undirected	Znf274	Cmtm5
Znf274	Slain1	0.101168527410246	undirected	Znf274	Slain1
Znf274	Lap3	0.103677462530832	undirected	Znf274	Lap3
Znf274	Tmem63a	0.124687115920039	undirected	Znf274	Tmem63a
Znf274	Tmbim1	0.138558590313268	undirected	Znf274	Tmbim1
Znf274	Hbp1	0.115024533861628	undirected	Znf274	Hbp1
Znf274	Plekhh1	0.104494134799688	undirected	Znf274	Plekhh1
Znf274	Snx18	0.102707187096599	undirected	Znf274	Snx18
Znf274	Prr18	0.117280877805257	undirected	Znf274	Prr18
Znf274	Arhgef10	0.107597405365761	undirected	Znf274	Arhgef10
Znf274	Tmtc2	0.11419591901735	undirected	Znf274	Tmtc2
Znf274	Erbb3	0.12032111893005	undirected	Znf274	Erbb3
