"Gene","Analysis.ID","Relatedness","adjusted_expression"
"LOC121820871","F2Mm_Rep7","50",-0.00981631571755709
"LOC121820871","F2Mm_Rep8","50",0.207822472169256
"Abcd3","F1Fc_Rep1","0",35.9325996351659
"Abcd3","F1Fc_Rep2","0",35.3780421675224
"Abcd3","F1Fc_Rep3","0",35.5993931535645
"Abcd3","F1Fc_Rep4","0",37.6073310277008
"Abcd3","F1Fc_Rep5","0",37.3320245654025
"Abcd3","F1Fc_Rep6","0",37.5558835852208
"Abcd3","F1Fc_Rep7","0",34.9374245389288
"Abcd3","F1Fc_Rep8","0",32.9926764011132
"Abcd3","F1Fm_Rep1","0",35.7264840363327
"Abcd3","F1Fm_Rep2","0",34.56404957697
"Abcd3","F1Fm_Rep3","0",35.4259188739801
"Abcd3","F1Fm_Rep4","0",38.7735742179022
"Abcd3","F1Fm_Rep5","0",33.7343161860085
"Abcd3","F1Fm_Rep6","0",34.4606564268685
"Abcd3","F1Fm_Rep7","0",32.222295800604
"Abcd3","F1Fm_Rep8","0",30.1663553403676
"Abcd3","F1Mc_Rep1","0",38.596662499977
"Abcd3","F1Mc_Rep2","0",34.7267846346061
"Abcd3","F1Mc_Rep3","0",30.1091958015759
"Abcd3","F1Mc_Rep4","0",34.8930016628336
"Abcd3","F1Mc_Rep5","0",36.1720164400923
"Abcd3","F1Mc_Rep6","0",38.6837029535308
"Abcd3","F1Mc_Rep7","0",40.0335729237851
"Abcd3","F1Mc_Rep8","0",35.3229238081195
"Abcd3","F1Mm_Rep1","0",37.9365771188723
"Abcd3","F1Mm_Rep2","0",40.5340227209599
"Abcd3","F1Mm_Rep3","0",31.9752335807457
"Abcd3","F1Mm_Rep4","0",37.3556364808294
"Abcd3","F1Mm_Rep5","0",36.594304118407
"Abcd3","F1Mm_Rep6","0",34.8179923352143
"Abcd3","F1Mm_Rep7","0",32.7478861268034
"Abcd3","F1Mm_Rep8","0",35.6904507614776
"Abcd3","F2Fc_Rep1","50",33.4261162643578
"Abcd3","F2Fc_Rep2","50",37.4847171201806
"Abcd3","F2Fc_Rep3","50",34.4302893436314
"Abcd3","F2Fc_Rep4","50",28.9940933400873
"Abcd3","F2Fc_Rep5","50",34.6824824301581
"Abcd3","F2Fc_Rep7","50",30.8449164911747
"Abcd3","F2Fc_Rep8","50",30.6416722598085
"Abcd3","F2Fm_Rep1","50",33.6681274377247
"Abcd3","F2Fm_Rep2","50",35.3432983748286
"Abcd3","F2Fm_Rep3","50",31.8337057531338
"Abcd3","F2Fm_Rep4","50",31.1730943500261
"Abcd3","F2Fm_Rep5","50",36.1618383349657
"Abcd3","F2Fm_Rep6","50",31.6335807354548
"Abcd3","F2Fm_Rep7","50",34.4763993062422
"Abcd3","F2Fm_Rep8","50",36.9722042332788
"Abcd3","F2Mc_Rep1","50",32.0849387903163
"Abcd3","F2Mc_Rep2","50",34.5681898345373
"Abcd3","F2Mc_Rep3","50",29.6524723669946
"Abcd3","F2Mc_Rep4","50",35.5705048123065
"Abcd3","F2Mc_Rep5","50",29.2921824703481
"Abcd3","F2Mc_Rep6","50",33.8480920025071
"Abcd3","F2Mc_Rep7","50",28.5432477093038
"Abcd3","F2Mc_Rep8","50",34.2384102738556
"Abcd3","F2Mm_Rep1","50",39.6100850297036
"Abcd3","F2Mm_Rep2","50",32.6900817168252
"Abcd3","F2Mm_Rep4","50",31.1704280086353
"Abcd3","F2Mm_Rep5","50",27.9901385938013
"Abcd3","F2Mm_Rep6","50",30.5657345983961
"Abcd3","F2Mm_Rep7","50",30.2584383578434
"Abcd3","F2Mm_Rep8","50",37.9026527755037
"Hadh","F1Fc_Rep1","0",35.8285526254125
"Hadh","F1Fc_Rep2","0",31.0141317424729
"Hadh","F1Fc_Rep3","0",30.6032523421134
"Hadh","F1Fc_Rep4","0",26.7560200508785
"Hadh","F1Fc_Rep5","0",27.7056339214091
"Hadh","F1Fc_Rep6","0",28.3531041919878
"Hadh","F1Fc_Rep7","0",23.3512929532083
"Hadh","F1Fc_Rep8","0",29.9469876209728
"Hadh","F1Fm_Rep1","0",30.7895215265584
"Hadh","F1Fm_Rep2","0",27.3875085807446
"Hadh","F1Fm_Rep3","0",27.8160545107629
"Hadh","F1Fm_Rep4","0",32.0097720635041
"Hadh","F1Fm_Rep5","0",24.9965752748652
"Hadh","F1Fm_Rep6","0",26.2783610215528
"Hadh","F1Fm_Rep7","0",28.8284641043787
"Hadh","F1Fm_Rep8","0",30.0357424006481
"Hadh","F1Mc_Rep1","0",34.9688522521943
"Hadh","F1Mc_Rep2","0",28.5013700261437
"Hadh","F1Mc_Rep3","0",27.2698296240504
"Hadh","F1Mc_Rep4","0",30.4934410969649
"Hadh","F1Mc_Rep5","0",28.8635769051087
"Hadh","F1Mc_Rep6","0",25.607476296751
"Hadh","F1Mc_Rep7","0",35.3854715486351
"Hadh","F1Mc_Rep8","0",27.2502706648461
"Hadh","F1Mm_Rep1","0",28.6026273332983
"Hadh","F1Mm_Rep2","0",35.4146258754771
"Hadh","F1Mm_Rep3","0",25.4344119312305
"Hadh","F1Mm_Rep4","0",33.6189374753797
"Hadh","F1Mm_Rep5","0",27.1650784041737
"Hadh","F1Mm_Rep6","0",31.0958714673863
"Hadh","F1Mm_Rep7","0",27.3381705830106
"Hadh","F1Mm_Rep8","0",28.9277018566663
"Hadh","F2Fc_Rep1","50",26.5718315879399
"Hadh","F2Fc_Rep2","50",31.0016493690514
"Hadh","F2Fc_Rep3","50",24.1392843722497
"Hadh","F2Fc_Rep4","50",21.8984727571335
"Hadh","F2Fc_Rep5","50",25.1675673921802
"Hadh","F2Fc_Rep7","50",27.3976446945929
"Hadh","F2Fc_Rep8","50",26.0327811585647
"Hadh","F2Fm_Rep1","50",30.7207393001032
"Hadh","F2Fm_Rep2","50",28.4610718525498
"Hadh","F2Fm_Rep3","50",25.5236311023221
"Hadh","F2Fm_Rep4","50",28.4318603632615
"Hadh","F2Fm_Rep5","50",27.9230729590942
"Hadh","F2Fm_Rep6","50",26.3946936741337
"Hadh","F2Fm_Rep7","50",26.842454631206
"Hadh","F2Fm_Rep8","50",26.8117680601896
"Hadh","F2Mc_Rep1","50",27.4618593216601
"Hadh","F2Mc_Rep2","50",30.3755859433731
"Hadh","F2Mc_Rep3","50",24.141315290319
"Hadh","F2Mc_Rep4","50",24.8705173127538
"Hadh","F2Mc_Rep5","50",24.1052210755731
"Hadh","F2Mc_Rep6","50",22.0867603232122
"Hadh","F2Mc_Rep7","50",27.6595802927944
"Hadh","F2Mc_Rep8","50",30.2101634514944
"Hadh","F2Mm_Rep1","50",30.1648524363743
"Hadh","F2Mm_Rep2","50",26.8697014007999
"Hadh","F2Mm_Rep4","50",22.3240643437865
"Hadh","F2Mm_Rep5","50",20.5697635727516
"Hadh","F2Mm_Rep6","50",22.8534232223499
"Hadh","F2Mm_Rep7","50",25.5697456631364
"Hadh","F2Mm_Rep8","50",29.8192312143453
"Dapp1","F1Fc_Rep1","0",0.960665472975161
"Dapp1","F1Fc_Rep2","0",1.5455476851738
"Dapp1","F1Fc_Rep3","0",1.1749320153653
"Dapp1","F1Fc_Rep4","0",1.5827081033712
"Dapp1","F1Fc_Rep5","0",0.812286868095666
"Dapp1","F1Fc_Rep6","0",1.18995903046362
"Dapp1","F1Fc_Rep7","0",1.22933361475422
"Dapp1","F1Fc_Rep8","0",1.13764911915319
"Dapp1","F1Fm_Rep1","0",0.648630117168544
"Dapp1","F1Fm_Rep2","0",2.07277485732659
"Dapp1","F1Fm_Rep3","0",1.08862648204587
"Dapp1","F1Fm_Rep4","0",1.35854068602781
"Dapp1","F1Fm_Rep5","0",0.928331883275599
"Dapp1","F1Fm_Rep6","0",1.11902024837454
"Dapp1","F1Fm_Rep7","0",1.23357167987796
"Dapp1","F1Fm_Rep8","0",1.09440886050263
"Dapp1","F1Mc_Rep1","0",1.27405018127443
"Dapp1","F1Mc_Rep2","0",1.58069297799024
"Dapp1","F1Mc_Rep3","0",0.859951518625644
"Dapp1","F1Mc_Rep4","0",1.13334010910383
"Dapp1","F1Mc_Rep5","0",1.07505342392294
"Dapp1","F1Mc_Rep6","0",0.84367964527286
"Dapp1","F1Mc_Rep7","0",1.44575612619904
"Dapp1","F1Mc_Rep8","0",1.36037053698966
"Dapp1","F1Mm_Rep1","0",0.813884116627529
"Dapp1","F1Mm_Rep2","0",1.47768906698586
"Dapp1","F1Mm_Rep3","0",1.08683437913055
"Dapp1","F1Mm_Rep4","0",0.981350432208203
"Dapp1","F1Mm_Rep5","0",0.832183528530902
"Dapp1","F1Mm_Rep6","0",0.841830206469028
"Dapp1","F1Mm_Rep7","0",0.976842457909936
"Dapp1","F1Mm_Rep8","0",1.29309413129911
"Dapp1","F2Fc_Rep1","50",0.762226690062212
"Dapp1","F2Fc_Rep2","50",0.768293537640187
"Dapp1","F2Fc_Rep3","50",0.845455479842625
"Dapp1","F2Fc_Rep4","50",1.01044764296044
"Dapp1","F2Fc_Rep5","50",0.658971256122992
"Dapp1","F2Fc_Rep7","50",0.484282860628564
"Dapp1","F2Fc_Rep8","50",0.749232882108563
"Dapp1","F2Fm_Rep1","50",1.22448652982359
"Dapp1","F2Fm_Rep2","50",0.906639193064007
"Dapp1","F2Fm_Rep3","50",0.853367009937305
"Dapp1","F2Fm_Rep4","50",1.00949477804085
"Dapp1","F2Fm_Rep5","50",1.09354882299511
"Dapp1","F2Fm_Rep6","50",0.708802891822682
"Dapp1","F2Fm_Rep7","50",0.58954784653791
"Dapp1","F2Fm_Rep8","50",0.645244832780872
"Dapp1","F2Mc_Rep1","50",0.415652936437861
"Dapp1","F2Mc_Rep2","50",1.20598213911527
"Dapp1","F2Mc_Rep3","50",1.04146749931751
"Dapp1","F2Mc_Rep4","50",0.854467310626182
"Dapp1","F2Mc_Rep5","50",0.890632382221782
"Dapp1","F2Mc_Rep6","50",0.827919620816316
"Dapp1","F2Mc_Rep7","50",0.836630643899738
"Dapp1","F2Mc_Rep8","50",0.929389667788566
"Dapp1","F2Mm_Rep1","50",0.787936361622771
"Dapp1","F2Mm_Rep2","50",1.46689171293941
"Dapp1","F2Mm_Rep4","50",0.967733977182364
"Dapp1","F2Mm_Rep5","50",1.08897331535637
"Dapp1","F2Mm_Rep6","50",0.949763214516142
"Dapp1","F2Mm_Rep7","50",0.488366401131242
"Dapp1","F2Mm_Rep8","50",0.858618956808373
"LOC102907247","F1Fc_Rep1","0",0.115725267943655
"LOC102907247","F1Fc_Rep2","0",0.391726740850728
"LOC102907247","F1Fc_Rep3","0",0.184221581778139
"LOC102907247","F1Fc_Rep4","0",0.0832930711551719
"LOC102907247","F1Fc_Rep5","0",0.155855291046717
"LOC102907247","F1Fc_Rep6","0",0.167983947495179
"LOC102907247","F1Fc_Rep7","0",0.148693542902343
"LOC102907247","F1Fc_Rep8","0",0.228530644011572
"LOC102907247","F1Fm_Rep1","0",0.147841876454415
"LOC102907247","F1Fm_Rep2","0",0.250155271509293
"LOC102907247","F1Fm_Rep3","0",0.240890009417782
"LOC102907247","F1Fm_Rep4","0",0.08153975940063
"LOC102907247","F1Fm_Rep5","0",0.175166330604211
"LOC102907247","F1Fm_Rep6","0",0.17544409126587
"LOC102907247","F1Fm_Rep7","0",0.297197365001553
"LOC102907247","F1Fm_Rep8","0",0.290317233273982
"LOC102907247","F1Mc_Rep1","0",0.27583039818185
"LOC102907247","F1Mc_Rep2","0",0.444003423454478
"LOC102907247","F1Mc_Rep3","0",0.0176046409500668
"LOC102907247","F1Mc_Rep4","0",0.114900243553973
"LOC102907247","F1Mc_Rep5","0",0.0576203605296534
"LOC102907247","F1Mc_Rep6","0",0.0963500279127006
"LOC102907247","F1Mc_Rep7","0",0.170925787156694
"LOC102907247","F1Mc_Rep8","0",0.195907349594408
"LOC102907247","F1Mm_Rep1","0",0.142591810525338
"LOC102907247","F1Mm_Rep2","0",0.234282538810225
"LOC102907247","F1Mm_Rep3","0",0.0543806172559154
"LOC102907247","F1Mm_Rep4","0",0.206068603152488
"LOC102907247","F1Mm_Rep5","0",0.287993282367219
"LOC102907247","F1Mm_Rep6","0",0.0747623688806868
"LOC102907247","F1Mm_Rep7","0",0.166769264220092
"LOC102907247","F1Mm_Rep8","0",0.320976852964007
"LOC102907247","F2Fc_Rep1","50",0.195911472346284
"LOC102907247","F2Fc_Rep2","50",0.0823378831936484
"LOC102907247","F2Fc_Rep3","50",0.0632725831584321
"LOC102907247","F2Fc_Rep4","50",0.0352965509242834
"LOC102907247","F2Fc_Rep5","50",0.157075097708049
"LOC102907247","F2Fc_Rep7","50",0.135972389227944
"LOC102907247","F2Fc_Rep8","50",0.0724212308139209
"LOC102907247","F2Fm_Rep1","50",0.163357237832898
"LOC102907247","F2Fm_Rep2","50",0.19041439172915
"LOC102907247","F2Fm_Rep3","50",0.0632003265203478
"LOC102907247","F2Fm_Rep4","50",-0.0176046409500667
"LOC102907247","F2Fm_Rep5","50",0.0475505359779483
"LOC102907247","F2Fm_Rep6","50",0.063406087917893
"LOC102907247","F2Fm_Rep7","50",0.0403860695678398
"LOC102907247","F2Fm_Rep8","50",0.0173658102458567
"LOC102907247","F2Mc_Rep1","50",0.0176046409500668
"LOC102907247","F2Mc_Rep2","50",0.107275839822913
"LOC102907247","F2Mc_Rep3","50",0.21150124427022
"LOC102907247","F2Mc_Rep4","50",0.113290484542297
"LOC102907247","F2Mc_Rep5","50",0.147621874188656
"LOC102907247","F2Mc_Rep6","50",0.0664225054920738
"LOC102907247","F2Mc_Rep7","50",0.0566529657503116
"LOC102907247","F2Mc_Rep8","50",0.133115969419246
"LOC102907247","F2Mm_Rep1","50",0.11747587448656
"LOC102907247","F2Mm_Rep2","50",0.127863278848752
"LOC102907247","F2Mm_Rep4","50",0.0854582839611744
"LOC102907247","F2Mm_Rep5","50",0.0434632668143544
"LOC102907247","F2Mm_Rep6","50",0.00569489097184273
"LOC102907247","F2Mm_Rep7","50",0.0902807634097247
"LOC102907247","F2Mm_Rep8","50",0.260255597887693
"LOC143274006","F1Fc_Rep1","0",0.123258584454601
"LOC143274006","F1Fc_Rep2","0",0.130220699047081
"LOC143274006","F1Fc_Rep3","0",0.056764842792728
"LOC143274006","F1Fc_Rep4","0",0.110097969020176
"LOC143274006","F1Fc_Rep5","0",0.159346734727138
"LOC143274006","F1Fc_Rep6","0",0.201491001041767
"LOC143274006","F1Fc_Rep7","0",0.143650412422595
"LOC143274006","F1Fc_Rep8","0",0.11938503101594
"LOC143274006","F1Fm_Rep1","0",0.17679681180776
"LOC143274006","F1Fm_Rep2","0",0.157610461385715
"LOC143274006","F1Fm_Rep3","0",0.0968210069403994
"LOC143274006","F1Fm_Rep4","0",0.137957775248448
"LOC143274006","F1Fm_Rep5","0",0.108481043111647
"LOC143274006","F1Fm_Rep6","0",0.175166998489365
"LOC143274006","F1Fm_Rep7","0",0.102108506190989
"LOC143274006","F1Fm_Rep8","0",0.117383466461277
"LOC143274006","F1Mc_Rep1","0",0.087491854809779
"LOC143274006","F1Mc_Rep2","0",0.0443821329050028
"LOC143274006","F1Mc_Rep3","0",0.073457399809303
"LOC143274006","F1Mc_Rep4","0",0.179355611639654
"LOC143274006","F1Mc_Rep5","0",0.094820389526494
"LOC143274006","F1Mc_Rep6","0",0.0576785084328553
"LOC143274006","F1Mc_Rep7","0",0.131636976557248
"LOC143274006","F1Mc_Rep8","0",0.14186366855896
"LOC143274006","F1Mm_Rep1","0",0.0762119490478521
"LOC143274006","F1Mm_Rep2","0",0.0270450922389014
"LOC143274006","F1Mm_Rep3","0",0.0734964618436396
"LOC143274006","F1Mm_Rep4","0",0.202162830592406
"LOC143274006","F1Mm_Rep5","0",0.0294519990606789
"LOC143274006","F1Mm_Rep6","0",0.0915209761214181
"LOC143274006","F1Mm_Rep7","0",0.212865525561365
"LOC143274006","F1Mm_Rep8","0",0.220854531162438
"LOC143274006","F2Fc_Rep1","50",0.0291761845993963
"LOC143274006","F2Fc_Rep2","50",0.0378176432083322
"LOC143274006","F2Fc_Rep3","50",0.125705791755857
"LOC143274006","F2Fc_Rep4","50",0.0214403555550749
"LOC143274006","F2Fc_Rep5","50",0.10189332752334
"LOC143274006","F2Fc_Rep7","50",0.0268076573902849
"LOC143274006","F2Fc_Rep8","50",0.0913409361172285
"LOC143274006","F2Fm_Rep1","50",0.0391733688764146
"LOC143274006","F2Fm_Rep2","50",0.0411958097906306
"LOC143274006","F2Fm_Rep3","50",0.0640021248332633
"LOC143274006","F2Fm_Rep4","50",0.0440957578837439
"LOC143274006","F2Fm_Rep5","50",0.0795408448174901
"LOC143274006","F2Fm_Rep6","50",0.013135688475988
"LOC143274006","F2Fm_Rep7","50",0.0287806643351354
"LOC143274006","F2Fm_Rep8","50",0.0886114824240241
"LOC143274006","F2Mc_Rep1","50",0.156733420223495
"LOC143274006","F2Mc_Rep2","50",0.0352480519230296
"LOC143274006","F2Mc_Rep3","50",0.0845100829802039
"LOC143274006","F2Mc_Rep4","50",0.133146626368248
"LOC143274006","F2Mc_Rep5","50",-0.013135688475988
"LOC143274006","F2Mc_Rep6","50",0.122957279222053
"LOC143274006","F2Mc_Rep7","50",0.0430489515243642
"LOC143274006","F2Mc_Rep8","50",0.097666545067589
"LOC143274006","F2Mm_Rep1","50",0.156820400159173
"LOC143274006","F2Mm_Rep2","50",0.110444351854747
"LOC143274006","F2Mm_Rep4","50",0.0935267108686861
"LOC143274006","F2Mm_Rep5","50",0.013103699348913
"LOC143274006","F2Mm_Rep6","50",0.0556189050735363
"LOC143274006","F2Mm_Rep7","50",0.00114549234672509
"LOC143274006","F2Mm_Rep8","50",0.114128245391059
"LOC102904470","F1Fc_Rep1","0",0.97610712367158
"LOC102904470","F1Fc_Rep2","0",0.815506336087837
"LOC102904470","F1Fc_Rep3","0",1.10875480036606
"LOC102904470","F1Fc_Rep4","0",0.359040439945085
"LOC102904470","F1Fc_Rep5","0",0.818604017937323
"LOC102904470","F1Fc_Rep6","0",1.579561559541
"LOC102904470","F1Fc_Rep7","0",0.709288583554826
"LOC102904470","F1Fc_Rep8","0",0.794328487248625
"LOC102904470","F1Fm_Rep1","0",1.0118773389254
"LOC102904470","F1Fm_Rep2","0",1.01652910480405
"LOC102904470","F1Fm_Rep3","0",0.825880873362083
"LOC102904470","F1Fm_Rep4","0",0.706381228310014
"LOC102904470","F1Fm_Rep5","0",0.768835764399779
"LOC102904470","F1Fm_Rep6","0",1.41742604852399
"LOC102904470","F1Fm_Rep7","0",0.254314785573979
"LOC102904470","F1Fm_Rep8","0",0.713733495930093
"LOC102904470","F1Mc_Rep1","0",1.15770913153022
"LOC102904470","F1Mc_Rep2","0",0.471663072558174
"LOC102904470","F1Mc_Rep3","0",0.539967037091377
"LOC102904470","F1Mc_Rep4","0",0.390169778428467
"LOC102904470","F1Mc_Rep5","0",0.991826621543051
"LOC102904470","F1Mc_Rep6","0",0.55469459554048
"LOC102904470","F1Mc_Rep7","0",1.03275030321408
"LOC102904470","F1Mc_Rep8","0",1.21126100467157
"LOC102904470","F1Mm_Rep1","0",0.650093631538153
"LOC102904470","F1Mm_Rep2","0",0.788499108747649
"LOC102904470","F1Mm_Rep3","0",0.616392387649427
"LOC102904470","F1Mm_Rep4","0",0.894256870243168
"LOC102904470","F1Mm_Rep5","0",0.874600093765613
"LOC102904470","F1Mm_Rep6","0",0.55823619126033
"LOC102904470","F1Mm_Rep7","0",1.02259081386827
"LOC102904470","F1Mm_Rep8","0",1.87464791929289
"LOC102904470","F2Fc_Rep1","50",0.092336752283711
"LOC102904470","F2Fc_Rep2","50",0.092336752283711
"LOC102904470","F2Fc_Rep3","50",0.417152237170448
"LOC102904470","F2Fc_Rep4","50",0.127438028761179
"LOC102904470","F2Fc_Rep5","50",0.882163277693659
"LOC102904470","F2Fc_Rep7","50",0.092336752283711
"LOC102904470","F2Fc_Rep8","50",0.515982386307032
"LOC102904470","F2Fm_Rep1","50",-0.0152525127555204
"LOC102904470","F2Fm_Rep2","50",0.0738116094233424
"LOC102904470","F2Fm_Rep3","50",0.43450780117233
"LOC102904470","F2Fm_Rep4","50",-0.0152525127555204
"LOC102904470","F2Fm_Rep5","50",1.37956904846452
"LOC102904470","F2Fm_Rep6","50",0.0541175767095244
"LOC102904470","F2Fm_Rep7","50",0.0344053638366719
"LOC102904470","F2Fm_Rep8","50",0.703438464203306
"LOC102904470","F2Mc_Rep1","50",0.864449048262847
"LOC102904470","F2Mc_Rep2","50",0.437576141532186
"LOC102904470","F2Mc_Rep3","50",0.646185904511572
"LOC102904470","F2Mc_Rep4","50",0.302030260363811
"LOC102904470","F2Mc_Rep5","50",0.0894756617778281
"LOC102904470","F2Mc_Rep6","50",0.18246491427785
"LOC102904470","F2Mc_Rep7","50",0.0152525127555204
"LOC102904470","F2Mc_Rep8","50",0.476847490069003
"LOC102904470","F2Mm_Rep1","50",0.960571008057499
"LOC102904470","F2Mm_Rep2","50",0.605087906996891
"LOC102904470","F2Mm_Rep4","50",0.112569207150036
"LOC102904470","F2Mm_Rep5","50",0.020857941396331
"LOC102904470","F2Mm_Rep6","50",0.115027751882395
"LOC102904470","F2Mm_Rep7","50",-0.0561209965406746
"LOC102904470","F2Mm_Rep8","50",0.343627699827812
"Bcl10","F1Fc_Rep1","0",12.5535861882141
"Bcl10","F1Fc_Rep2","0",12.2907474260855
"Bcl10","F1Fc_Rep3","0",13.6138880316652
"Bcl10","F1Fc_Rep4","0",13.4998320074945
"Bcl10","F1Fc_Rep5","0",12.1829824288959
"Bcl10","F1Fc_Rep6","0",17.469463756336
"Bcl10","F1Fc_Rep7","0",14.9561508191547
"Bcl10","F1Fc_Rep8","0",13.0673048633096
"Bcl10","F1Fm_Rep1","0",14.0910875353497
"Bcl10","F1Fm_Rep2","0",12.6511982735304
"Bcl10","F1Fm_Rep3","0",14.5089115666275
"Bcl10","F1Fm_Rep4","0",13.1709375082482
"Bcl10","F1Fm_Rep5","0",11.0819380937427
"Bcl10","F1Fm_Rep6","0",15.4411239486247
"Bcl10","F1Fm_Rep7","0",13.0270372130401
"Bcl10","F1Fm_Rep8","0",10.9075223171405
"Bcl10","F1Mc_Rep1","0",14.0552998364759
"Bcl10","F1Mc_Rep2","0",12.8945673261545
"Bcl10","F1Mc_Rep3","0",9.45587575724249
"Bcl10","F1Mc_Rep4","0",13.7030550934881
"Bcl10","F1Mc_Rep5","0",10.3869178396574
"Bcl10","F1Mc_Rep6","0",11.7703768007958
"Bcl10","F1Mc_Rep7","0",13.4413548521424
"Bcl10","F1Mc_Rep8","0",15.295401224559
"Bcl10","F1Mm_Rep1","0",12.1709968305932
"Bcl10","F1Mm_Rep2","0",12.8554542219476
"Bcl10","F1Mm_Rep3","0",10.8673191813825
"Bcl10","F1Mm_Rep4","0",16.7534868626053
"Bcl10","F1Mm_Rep5","0",10.6454837330957
"Bcl10","F1Mm_Rep6","0",10.8245476377727
"Bcl10","F1Mm_Rep7","0",14.8935521186542
"Bcl10","F1Mm_Rep8","0",16.1402140369665
"Bcl10","F2Fc_Rep1","50",11.7282128488082
"Bcl10","F2Fc_Rep2","50",12.0734796939774
"Bcl10","F2Fc_Rep3","50",11.5769346701215
"Bcl10","F2Fc_Rep4","50",9.67868941333789
"Bcl10","F2Fc_Rep5","50",13.1300432621025
"Bcl10","F2Fc_Rep7","50",7.02898509686512
"Bcl10","F2Fc_Rep8","50",10.1339487794531
"Bcl10","F2Fm_Rep1","50",8.74322714212561
"Bcl10","F2Fm_Rep2","50",10.4485233567552
"Bcl10","F2Fm_Rep3","50",13.1135289635528
"Bcl10","F2Fm_Rep4","50",9.52872677204141
"Bcl10","F2Fm_Rep5","50",12.999521757547
"Bcl10","F2Fm_Rep6","50",8.22708488228451
"Bcl10","F2Fm_Rep7","50",9.12081838017788
"Bcl10","F2Fm_Rep8","50",13.6739569534851
"Bcl10","F2Mc_Rep1","50",13.7154762550435
"Bcl10","F2Mc_Rep2","50",12.8156014778007
"Bcl10","F2Mc_Rep3","50",10.7405702185591
"Bcl10","F2Mc_Rep4","50",12.3067200182435
"Bcl10","F2Mc_Rep5","50",10.0570266270113
"Bcl10","F2Mc_Rep6","50",11.5336257103857
"Bcl10","F2Mc_Rep7","50",8.36955176738216
"Bcl10","F2Mc_Rep8","50",10.1937238593309
"Bcl10","F2Mm_Rep1","50",15.2857182225117
"Bcl10","F2Mm_Rep2","50",12.0123277382319
"Bcl10","F2Mm_Rep4","50",12.1272278440723
"Bcl10","F2Mm_Rep5","50",7.88938080820707
"Bcl10","F2Mm_Rep6","50",11.5761372325217
"Bcl10","F2Mm_Rep7","50",7.39098914277749
"Bcl10","F2Mm_Rep8","50",13.5514136744806
"Ctbs","F1Fc_Rep1","0",21.6213027915722
"Ctbs","F1Fc_Rep2","0",16.6130804984085
"Ctbs","F1Fc_Rep3","0",17.2528388120175
"Ctbs","F1Fc_Rep4","0",14.9899487396472
"Ctbs","F1Fc_Rep5","0",16.6042054850628
"Ctbs","F1Fc_Rep6","0",22.4194428019984
"Ctbs","F1Fc_Rep7","0",17.6872723754885
"Ctbs","F1Fc_Rep8","0",16.3356569127021
"Ctbs","F1Fm_Rep1","0",17.1795622059614
"Ctbs","F1Fm_Rep2","0",13.9354115374131
"Ctbs","F1Fm_Rep3","0",17.0819361092041
"Ctbs","F1Fm_Rep4","0",17.8825139218973
"Ctbs","F1Fm_Rep5","0",15.9801135966959
"Ctbs","F1Fm_Rep6","0",19.6942058614724
"Ctbs","F1Fm_Rep7","0",16.2166145425232
"Ctbs","F1Fm_Rep8","0",14.000737410853
"Ctbs","F1Mc_Rep1","0",19.1007188264868
"Ctbs","F1Mc_Rep2","0",15.3621463286546
"Ctbs","F1Mc_Rep3","0",11.5736760902441
"Ctbs","F1Mc_Rep4","0",15.6877933416649
"Ctbs","F1Mc_Rep5","0",16.1402856748577
"Ctbs","F1Mc_Rep6","0",13.6565230882107
"Ctbs","F1Mc_Rep7","0",16.5156778522076
"Ctbs","F1Mc_Rep8","0",16.1467442088518
"Ctbs","F1Mm_Rep1","0",14.1647960354356
"Ctbs","F1Mm_Rep2","0",18.799268527461
"Ctbs","F1Mm_Rep3","0",15.4384503680482
"Ctbs","F1Mm_Rep4","0",22.8748563092607
"Ctbs","F1Mm_Rep5","0",14.6990371884235
"Ctbs","F1Mm_Rep6","0",15.1567039855242
"Ctbs","F1Mm_Rep7","0",13.4906541983029
"Ctbs","F1Mm_Rep8","0",16.0916604781514
"Ctbs","F2Fc_Rep1","50",11.3343396795025
"Ctbs","F2Fc_Rep2","50",12.8761465080526
"Ctbs","F2Fc_Rep3","50",16.5396490841047
"Ctbs","F2Fc_Rep4","50",11.986070866168
"Ctbs","F2Fc_Rep5","50",17.2425226552011
"Ctbs","F2Fc_Rep7","50",10.3198848834896
"Ctbs","F2Fc_Rep8","50",13.1317819186004
"Ctbs","F2Fm_Rep1","50",9.3788372462412
"Ctbs","F2Fm_Rep2","50",10.6097240356523
"Ctbs","F2Fm_Rep3","50",15.0652368979218
"Ctbs","F2Fm_Rep4","50",15.1563192800244
"Ctbs","F2Fm_Rep5","50",17.649997703942
"Ctbs","F2Fm_Rep6","50",11.5993833291764
"Ctbs","F2Fm_Rep7","50",9.1632500109533
"Ctbs","F2Fm_Rep8","50",14.6811407193547
"Ctbs","F2Mc_Rep1","50",15.7908065096207
"Ctbs","F2Mc_Rep2","50",18.1415630652671
"Ctbs","F2Mc_Rep3","50",14.2045871544725
"Ctbs","F2Mc_Rep4","50",14.1860310374444
"Ctbs","F2Mc_Rep5","50",9.9777924582052
"Ctbs","F2Mc_Rep6","50",15.930830221651
"Ctbs","F2Mc_Rep7","50",10.2815482281928
"Ctbs","F2Mc_Rep8","50",12.5782603232545
"Ctbs","F2Mm_Rep1","50",19.1196739160058
